"Customer_Name","Product_Name","Profit","Returned"
"Jim Kriz","Square Credit Card Reader, 4 1/2"" x 4 1/2"" x 1"", White","2.6973","null"
"Frank Merwin","Avery Hanging File Binders","1.5548","null"
"Frank Merwin","While You Were Out Pads, 50 per Pad, 4 x 5 1/4, Green Cycle","2.3177","null"
"Aleksandra Gannaway","Premium Writing Pencils, Soft, #2 by Central Association for the Blind","1.6688","null"
"Nora Preis","Kensington Orbit Wireless Mobile Trackball for PC and Mac","64.7892","null"
"Ralph Arnett","Ibico Hi-Tech Manual Binding System","152.495","Yes"
"Ralph Arnett","QVS USB Car Charger 2-Port 2.1Amp for iPod/iPhone/iPad/iPad 2/iPad 3","1.7375","Yes"
"Ralph Arnett","Trav-L-File Heavy-Duty Shuttle II, Black","65.355","Yes"
"Becky Castell","Situations Contoured Folding Chairs, 4/Set","42.588","null"
"Becky Castell","Newell 310","1.0208","null"
"Becky Castell","Newell 314","1.395","null"
"Becky Castell","SanDisk Cruzer 64 GB USB Flash Drive","10.896","null"
"Joseph Holt","Ibico Ibimaster 300 Manual Binding System","643.9825","null"
"Darren Budd","Multi-Use Personal File Cart and Caster Set, Three Stacking Bins","19.4656","null"
"Darren Budd","Fellowes Stor/Drawer Steel Plus Storage Drawers","45.8064","null"
"Michael Chen","Ibico Hi-Tech Manual Binding System","152.495","null"
"Michael Chen","Boston Home & Office Model 2000 Electric Pencil Sharpeners","12.298","null"
"Michael Chen","Newell 31","1.1564","null"
"Michael Chen","Premium Transparent Presentation Covers, No Pattern/Clear, 8 1/2"" x 11""","50.414","null"
"Vicky Freymann","Xerox 1966","3.1752","null"
"Vicky Freymann","Acme Kleen Earth Office Shears","4.5008","null"
"Jennifer Patt","Elite 5"" Scissors","4.225","null"
"Tim Brockman","Avery 499","9.0636","null"
"Tim Brockman","Acco PRESSTEX Data Binder with Storage Hooks, Dark Blue, 9 1/2"" X 11""","-4.5192","null"
"Tim Brockman","Samsung HM1900 Bluetooth Headset","19.755","null"
"Tim Brockman","Acco Side-Punched Conventional Columnar Pads","-2.6025","null"
"Tim Brockman","SanDisk Ultra 16 GB MicroSDHC Class 10 Memory Card","-18.186","null"
"Tim Brockman","Avery 492","3.744","null"
"Tim Brockman","Xerox 232","3.6288","null"
"Tim Brockman","Adjustable Personal File Tote","2.9304","null"
"Matt Hagelstein","Executive Impressions 14"" Contract Wall Clock","14.6718","Yes"
"Jasper Cacioppo","Crayola Colored Pencils","3.2472","null"
"Denny Ordway","Xerox 4200 Series MultiUse Premium Copy Paper (20Lb. and 84 Bright)","7.92","null"
"Denny Ordway","Manila Recycled Extra-Heavyweight Clasp Envelopes, 6"" x 9""","15.921","null"
"Frank Atkinson","Lexmark S315 Color Inkjet Printer","-45.9954","null"
"Frank Atkinson","Sharp 1540cs Digital Laser Copier","164.997","null"
"Frank Atkinson","OtterBox Commuter Series Case - iPhone 5 & 5s","30.786","null"
"Frank Atkinson","Eldon Regeneration Recycled Desk Accessories, Black","3.6784","null"
"Tony Chapman","Tenex V2T-RE Standard Weight Series Chair Mat, 45"" x 53"", Lip 25"" x 12""","22.7136","null"
"Odella Nelson","Eldon File Chest Portable File","5.955","null"
"Roland Schwarz","Bush Advantage Collection Round Conference Table","6.378","Yes"
"Roland Schwarz","Xerox 1919","100.4255","Yes"
"Joni Wasserman","Verbatim Slim CD and DVD Storage Cases, 50/Pack","3.462","null"
"Joni Wasserman","Eldon Advantage Foldable Chair Mats for Low Pile Carpets","34.146","null"
"Jim Karlsson","Xerox 1964","21.0128","null"
"Jim Karlsson","DMI Arturo Collection Mission-style Design Wood Chair","45.294","null"
"Maureen Fritzler","Ibico Ibimaster 300 Manual Binding System","-459.9875","null"
"Sally Hughsby","Harmony HEPA Quiet Air Purifiers","3.51","null"
"Dan Reichenbach","GE 48"" Fluorescent Tube, Cool White Energy Saver, 34 Watts, 30/Box","99.23","Yes"
"Dan Reichenbach","APC 7 Outlet Network SurgeArrest Surge Protector","96.576","Yes"
"Dan Reichenbach","Sharp 1540cs Digital Laser Copier","329.994","Yes"
"Dan Reichenbach","Acme Preferred Stainless Steel Scissors","8.236","Yes"
"Dan Reichenbach","Bevis Steel Folding Chairs","23.028","Yes"
"Dan Reichenbach","White Computer Printout Paper by Universal","56.9772","Yes"
"Dan Reichenbach","GBC DocuBind 300 Electric Binding Machine","294.5488","Yes"
"Dan Reichenbach","Sensible Storage WireTech Storage Systems","17.745","Yes"
"George Bell","Quartet Omega Colored Chalk, 12/Pack","5.4896","null"
"George Bell","Elite 5"" Scissors","5.07","null"
"George Bell","Advantus Panel Wall Certificate Holder - 8.5x11","10.248","null"
"Charles McCrossin","Bretford Just In Time Height-Adjustable Multi-Task Work Tables","-325.572","null"
"Julia Barnett","Rubbermaid ClusterMat Chairmats, Mat Size- 66"" x 60"", Lip 20"" x 11"" -90 Degree Angle","106.5408","null"
"Jonathan Doherty","Dual Level, Single-Width Filing Carts","282.2092","null"
"Dennis Pardue","Vinyl Sectional Post Binders","67.86","null"
"Ed Jacobs","Recycled Steel Personal File for Hanging File Folders","14.3075","null"
"Ed Jacobs","Balt Split Level Computer Training Table","-16.65","null"
"Ed Jacobs","Dixon Ticonderoga Core-Lock Colored Pencils","12.0252","null"
"Jim Mitchum","Binder Clips by OIC","0.8288","null"
"Jim Mitchum","Things To Do Today Spiral Book","6.8904","null"
"Kunst Miller","Apple iPhone 5S","113.998","null"
"Kunst Miller","Hon 2090 Pillow Soft Series Mid Back Swivel/Tilt Chairs","-109.5822","null"
"Kunst Miller","Tensor Computer Mounted Lamp","36.1827","null"
"Kunst Miller","Logitech Illuminated Ultrathin Keyboard with Backlighting","70.0977","null"
"Todd Sumrall","Avery Non-Stick Binders","2.245","null"
"Todd Sumrall","Serrated Blade or Curved Handle Hand Letter Openers","0.0628","null"
"Todd Sumrall","Premier Automatic Letter Opener","14.4222","null"
"Todd Sumrall","O'Sullivan Living Dimensions 2-Shelf Bookcases","-36.294","null"
"Todd Sumrall","Eldon Portable Mobile Manager","38.178","null"
"Gary Hansen","Eldon 300 Class Desk Accessories, Black","2.178","null"
"Gary Hansen","Sterilite Show Offs Storage Containers","0","null"
"Toby Carlisle","Logitech G430 Surround Sound Gaming Headset with Dolby 7.1 Technology","89.5888","Yes"
"Astrea Jones","Economy #2 Pencils","2.7664","null"
"Giulietta Weimer","WD My Passport Ultra 2TB Portable External Hard Drive","38.08","null"
"Jay Fein","Maxell DVD-RAM Discs","63.7776","null"
"Jay Fein","Global Leather and Oak Executive Chair, Black","27.0882","null"
"Jay Fein","Global Chrome Stack Chair","16.7972","null"
"Jay Fein","Xerox 196","5.6644","null"
"Jay Fein","Redi-Strip #10 Envelopes, 4 1/8 x 9 1/2","5.664","null"
"Jay Fein","Office Star - Professional Matrix Back Chair with 2-to-1 Synchro Tilt and Mesh Fabric Seat","42.1176","null"
"Peter Fuller","Xerox 1895","2.99","null"
"Peter Fuller","Belkin 19"" Vented Equipment Shelf, Black","-19.5624","null"
"Peter Fuller","Eldon ""L"" Workstation Diamond Chairmat","-36.4704","null"
"Peter Fuller","DAX Copper Panel Document Frame, 5 x 7 Size","11.0704","null"
"Sung Pak","Plantronics CS510 - Over-the-Head monaural Wireless Headset System","217.767","null"
"Sung Pak","Global Leather Executive Chair","210.594","null"
"Sung Pak","Logitech G500s Laser Gaming Mouse with Adjustable Weight Tuning","190.3728","null"
"Christopher Schild","Eldon ProFile File 'N Store Portable File Tub Letter/Legal Size Black","75.6952","null"
"Maris LaWare","Chromcraft 48"" x 96"" Racetrack Double Pedestal Table","-448.896","null"
"Maris LaWare","Global Fabric Manager's Chair, Dark Gray","10.098","null"
"Maris LaWare","Riverleaf Stik-Withit Designer Note Cubes","5.2312","null"
"Maris LaWare","Acco Expandable Hanging Binders","-6.1248","null"
"Maris LaWare","High-Back Leather Manager's Chair","-42.8967","null"
"Bradley Nguyen","Eldon Gobal File Keepers","1.2112","Yes"
"Bradley Nguyen","Eldon ProFile File 'N Store Portable File Tub Letter/Legal Size Black","16.2204","Yes"
"Bradley Nguyen","Executive Impressions 12"" Wall Clock","13.4292","Yes"
"Bradley Nguyen","GBC Prestige Therm-A-Bind Covers","46.3185","Yes"
"Anthony Witt","OIC #2 Pencils, Medium Soft","2.726","null"
"Anthony Witt","Avery 505","37","null"
"Anthony Witt","Ooma Telo VoIP Home Phone System","12.599","null"
"Denny Ordway","Xerox 196","8.4966","null"
"Odella Nelson","RCA ViSYS 25423RE1 Corded phone","13.9986","null"
"Duane Noonan","Eldon Expressions Wood Desk Accessories, Oak","6.4206","null"
"Emily Ducich","Newell 320","3.4668","null"
"Emily Ducich","Tensor Computer Mounted Lamp","12.0609","null"
"Eugene Hildebrand","GBC Durable Plastic Covers","-32.508","null"
"Susan Pistek","Xerox 1895","24.219","null"
"Frank Gastineau","Staples","4.1124","null"
"Frank Gastineau","i.Sound Portable Power - 8000 mAh","-20.1362","null"
"Paul Lucas","Master Giant Foot Doorstop, Safety Yellow","9.7911","null"
"Christopher Conant","Global Leather Task Chair, Black","-3.5996","null"
"Christopher Conant","Canon PC1060 Personal Laser Copier","944.9865","null"
"Christopher Conant","Xerox 1942","24.47","null"
"Jessica Myrick","Bush Westfield Collection Bookcases, Fully Assembled","24.2352","null"
"Dean percer","DAX Cubicle Frames - 8x10","19.041","null"
"Dean percer","WD My Passport Ultra 1TB Portable External Hard Drive","58.65","null"
"Michael Kennedy","Newell 320","0.5992","null"
"Steven Cartwright","Howard Miller 11-1/2"" Diameter Brentwood Wall Clock","199.2606","null"
"Jack O'Briant","O'Sullivan Elevations Bookcase, Cherry Finish","6.549","null"
"Jack O'Briant","Jackery Bar Premium Fast-charging Portable Charger","34.742","null"
"Steve Nguyen","Belkin 7 Outlet SurgeMaster II","66.3264","null"
"Steve Nguyen","Universal Premium White Copier/Laser Paper (20Lb. and 87 Bright)","14.651","null"
"Steve Nguyen","Micro Innovations USB RF Wireless Keyboard with Mouse","21","null"
"Anthony Johnson","Stacking Trays by OIC","8.217","Yes"
"Anthony Johnson","Xerox 1981","9.504","Yes"
"Anthony Johnson","DYMO CardScan Personal V9 Business Card Scanner","287.982","Yes"
"Anthony Johnson","Avery Hanging File Binders","4.6644","Yes"
"Anthony Johnson","Mophie Juice Pack Helium for iPhone","19.1976","Yes"
"Anthony Johnson","Avery 477","126.3942","Yes"
"Anthony Johnson","Executive Impressions 10"" Spectator Wall Clock","23.9904","Yes"
"Jill Fjeld","Dana Halogen Swing-Arm Architect Lamp","57.358","null"
"Lena Creighton","Gear Head AU3700S Headset","-15.4581","Yes"
"Lena Creighton","Safco Contoured Stacking Chairs","35.76","Yes"
"Cari Sayre","Acco Data Flex Cable Posts For Top & Bottom Load Binders, 6"" Capacity","7.8225","null"
"Katrina Edelman","REDIFORM Incoming/Outgoing Call Register, 11"" X 8 1/2"", 100 Messages","22.518","null"
"Katrina Edelman","GBC Poly Designer Binding Covers","-3.5154","null"
"Dean percer","Wilson Jones Leather-Like Binders with DublLock Round Rings","-6.0237","null"
"Linda Cazamias","Mitel 5320 IP Phone VoIP phone","30.2384","null"
"Linda Cazamias","Wilson Jones Leather-Like Binders with DublLock Round Rings","7.0713","null"
"Linda Cazamias","Pressboard Covers with Storage Hooks, 9 1/2"" x 11"", Light Blue","3.9771","null"
"Jay Kimmel","GE DSL Phone Line Filter","17.9955","Yes"
"Jay Kimmel","Avery Printable Repositionable Plastic Tabs","4.644","Yes"
"Amy Cox","Ibico Hi-Tech Manual Binding System","381.2375","null"
"Toby Swindell","Avery Reinforcements for Hole-Punch Pages","0.99","null"
"Toby Swindell","Xerox 225","9.3312","null"
"Toby Swindell","Fellowes Bankers Box Staxonsteel Drawer File/Stacking System","54.5832","null"
"Toby Swindell","Avery Premier Heavy-Duty Binder with Round Locking Rings","29.7024","null"
"Liz Pelletier","Ampad Phone Message Book, Recycled, 400 Message Capacity, 5 ¾ x 11","16.848","null"
"Liz Pelletier","Avery 50","17.6673","null"
"Liz Pelletier","Acco Flexible ACCOHIDE Square Ring Data Binder, Dark Blue, 11 1/2"" X 14"" 7/8""","9.4366","null"
"Denny Ordway","Acco 6 Outlet Guardian Premium Plus Surge Suppressor","21.2512","null"
"Paul Van Hugh","Performers Binder/Pad Holder, Black","42.045","null"
"Paul Van Hugh","Tennsco Double-Tier Lockers","204.7682","null"
"Eugene Hildebrand","Crayola Anti Dust Chalk, 12/Pack","5.733","Yes"
"Eugene Hildebrand","Newell 338","2.3814","Yes"
"Eugene Hildebrand","Novimex Swivel Fabric Task Chair","-13.5882","Yes"
"Tracy Poddar","Imation 8GB Mini TravelDrive USB 2.0 Flash Drive","-14.7931","null"
"Tracy Poddar","Mobile Personal File Cube","14.7546","null"
"Helen Andreada","Iris Project Case","8.2992","Yes"
"Helen Andreada","Global Enterprise Series Seating High-Back Swivel/Tilt Chairs","-65.0352","Yes"
"Heather Jas","Xerox 210","10.8864","null"
"Heather Jas","Xerox 1973","17.8152","null"
"Jay Kimmel","Eldon Shelf Savers Cubes and Bins","0.9772","null"
"Eileen Kiefer","Boston Electric Pencil Sharpener, Model 1818, Charcoal Black","15.764","null"
"Bill Donatelli","Wirebound Message Books, Four 2 3/4"" x 5"" Forms per Page, 600 Sets per Book","21.7845","null"
"Ben Ferrer","Economy Binders","5.4288","null"
"Heather Kirkland","Bretford CR4500 Series Slim Rectangular Table","160.1766","Yes"
"Heather Kirkland","Jabra BIZ 2300 Duo QD Duo Corded Headset","22.8582","Yes"
"Bruce Geld","BOSTON Ranger #55 Pencil Sharpener, Black","15.0742","null"
"Clytie Kelty","C-Line Magnetic Cubicle Keepers, Clear Polypropylene","10.374","null"
"Ann Blume","Smead Alpha-Z Color-Coded Second Alphabetical Labels and Starter Set","4.4352","null"
"Nick Crebassa","Safco Value Mate Steel Bookcase, Baked Enamel Finish on Steel, Black","85.176","null"
"Nick Crebassa","Cubify CubeX 3D Printer Double Head Print","359.9988","null"
"Tom Boeckenhauer","Xerox 1939","18.2112","null"
"Tom Boeckenhauer","Acco Pressboard Covers with Storage Hooks, 14 7/8"" x 11"", Dark Blue","6.6294","null"
"Tom Boeckenhauer","Cisco Desktop Collaboration Experience DX650 IP Video Phone","130.2075","null"
"Tom Boeckenhauer","Belkin 19"" Vented Equipment Shelf, Black","1.0296","null"
"Tom Boeckenhauer","O'Sullivan 3-Shelf Heavy-Duty Bookcases","41.8608","null"
"Steven Roelle","Global Deluxe Steno Chair","-6.9282","Yes"
"Maria Zettner","Boston 1827 Commercial Additional Cutter, Drive Gear & Gear Rack for 1606","5.949","null"
"Michelle Arnett","Staples","11.8584","null"
"Michelle Arnett","Ibico Plastic and Wire Spiral Binding Combs","6.5754","null"
"Jonathan Doherty","SanDisk Ultra 32 GB MicroSDHC Class 10 Memory Card","8.619","null"
"Ken Black","Acco Flexible ACCOHIDE Square Ring Data Binder, Dark Blue, 11 1/2"" X 14"" 7/8""","-6.8334","null"
"Muhammed MacIntyre","Global High-Back Leather Tilter, Burgundy","-22.1382","null"
"Anne McFarland","Chromcraft Bull-Nose Wood Round Conference Table Top, Wood Base","148.138","null"
"Sarah Foster","PayAnywhere Card Reader","6.2937","null"
"Sarah Foster","BOSTON Ranger #55 Pencil Sharpener, Black","7.5371","null"
"Andrew Gjertsen","Avery Non-Stick Binders","1.1225","null"
"Nicole Fjeld","Fellowes Super Stor/Drawer Files","61.389","null"
"Alyssa Tate","Newell 314","2.79","null"
"Alyssa Tate","Bevis 36 x 72 Conference Tables","22.4082","null"
"Alyssa Tate","Harmony Air Purifier","68.04","null"
"David Wiener","KI Conference Tables","-120.513","null"
"Maria Bertelson","Howard Miller 11-1/2"" Diameter Brentwood Wall Clock","54.3438","null"
"Tiffany House","Rogers Jumbo File, Granite","0.5432","null"
"Angele Hood","Tenex Chairmats For Use With Carpeted Floors","3.196","null"
"Angele Hood","Vtech CS6719","38.396","null"
"Chris Selesnick","Recycled Pressboard Report Cover with Reinforced Top Hinge","2.8101","null"
"Chris Selesnick","GBC Premium Transparent Covers with Diagonal Lined Pattern","11.7488","null"
"William Brown","Polycom SoundPoint Pro SE-225 Corded phone","66.6344","null"
"William Brown","Bevis Round Conference Table Top, X-Base","-64.5444","null"
"William Brown","Cardinal EasyOpen D-Ring Binders","8.226","null"
"William Brown","Xerox 2000","9.3312","null"
"William Brown","Hewlett-Packard Deskjet D4360 Printer","139.99","null"
"Alan Barnes","Staples","5.24","null"
"Alan Barnes","GBC Velobind Prepunched Cover Sets, Regency Series","27.735","null"
"Alan Barnes","Tennsco Regal Shelving Units","9.1269","null"
"Helen Andreada","Airmail Envelopes","78.8942","null"
"Shui Tom","Mediabridge Sport Armband iPhone 5s","-5.6943","Yes"
"Shui Tom","Fellowes Bases and Tops For Staxonsteel/High-Stak Systems","7.9896","Yes"
"Sung Shariari","Logitech LS21 Speaker System - PC Multimedia - 2.1-CH - Wired","6.7966","null"
"Sung Shariari","Avery Metallic Poly Binders","8.022","null"
"Gary Zandusky","#6 3/4 Gummed Flap White Envelopes","2.772","null"
"Gary Zandusky","Nu-Dell Float Frame 11 x 14 1/2","3.9512","null"
"Steve Nguyen","Sony 64GB Class 10 Micro SDHC R40 Memory Card","22.6737","null"
"Steve Nguyen","Snap-A-Way Black Print Carbonless Ruled Speed Letter, Triplicate","53.4954","null"
"Natalie DeCherney","ACCOHIDE 3-Ring Binder, Blue, 1""","6.6906","null"
"Natalie DeCherney","Jawbone MINI JAMBOX Wireless Bluetooth Speaker","-131.5008","null"
"Natalie DeCherney","Logitech K350 2.4Ghz Wireless Keyboard","10.9494","null"
"Natalie DeCherney","Logitech Wireless Marathon Mouse M705","85.9828","null"
"Mark Van Huff","GBC Recycled Grain Textured Covers","-15.1976","Yes"
"Mark Van Huff","Fellowes Bankers Box Staxonsteel Drawer File/Stacking System","-41.5872","Yes"
"Alex Grayson","Jackery Bar Premium Fast-charging Portable Charger","34.742","null"
"Alex Grayson","Xerox 225","6.2208","null"
"Beth Thompson","Tenex Traditional Chairmats for Medium Pile Carpet, Standard Lip, 36"" x 48""","63.6825","null"
"Beth Thompson","Kensington 6 Outlet MasterPiece HOMEOFFICE Power Control Center","78.5088","null"
"Beth Thompson","GuestStacker Chair with Chrome Finish Legs","148.704","null"
"Trudy Brown","Boston 19500 Mighty Mite Electric Pencil Sharpener","16.3215","null"
"Trudy Brown","Balt Solid Wood Rectangular Table","-31.647","null"
"Bart Pistole","Staples","11.8584","null"
"Bart Pistole","Acco Data Flex Cable Posts For Top & Bottom Load Binders, 6"" Capacity","7.8225","null"
"Anna Häberlin","Polycom SoundPoint IP 450 VoIP phone","27.1032","null"
